"Name","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"chrome","1","331","2208162111488","84295680","61231104","25560","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","Google LLC","9.75","86.0.4240.111","86.0.4240.111","Google Chrome","Google Chrome","Process","4",,"False",,"4164","Microsoft.Win32.SafeHandles.SafeProcessHandle","331","19452",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","25560","25560","61231104","61231104","793624","793624","134230016","134230016","183377920","183377920","325349376","2212233506816","True","Idle","61231104","61231104","00:00:00.7968750","chrome","4095","True","1","System.Diagnostics.ProcessStartInfo","11/1/2020 1:37:23 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:09.7500000","00:00:08.9531250","548921344","2208162111488","False",,,,"84295680","84295680",,
"chrome","1","19478","2204808003584","302411776","410423296","97032","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","Google LLC","10278.40625","86.0.4240.111","86.0.4240.111","Google Chrome","Google Chrome","Process","8",,"False",,"6608","Microsoft.Win32.SafeHandles.SafeProcessHandle","19478","19764",".","15603878","powershell sleep - Google Search - Google Chrome","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","97032","97032","410423296","410423296","1967952","1967952","491597824","491597824","439517184","439517184","1688940544","2205007163392","True","Normal","410423296","410423296","01:36:48.2656250","chrome","4095","True","1","System.Diagnostics.ProcessStartInfo","10/24/2020 4:25:15 PM",,"System.Diagnostics.ProcessThreadCollection","02:51:18.4062500","01:14:30.1406250","1489780736","2204808003584","False",,,,"302411776","302411776",,
"chrome","1","301","2208094441472","102686720","60854272","20256","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","Google LLC","2.234375","86.0.4240.111","86.0.4240.111","Google Chrome","Google Chrome","Process","8",,"False",,"6776","Microsoft.Win32.SafeHandles.SafeProcessHandle","301","20472",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","20256","20256","60854272","60854272","797648","797648","85737472","85737472","123740160","123740160","325349376","2212233506816","True","Normal","60854272","60854272","00:00:00.1562500","chrome","4095","True","1","System.Diagnostics.ProcessStartInfo","11/1/2020 2:34:33 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:02.2343750","00:00:02.0781250","481251328","2208094441472","False",,,,"102686720","102686720",,
"chrome","1","350","2203477819392","4493312","1871872","8832","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","Google LLC","4.78125","86.0.4240.111","86.0.4240.111","Google Chrome","Google Chrome","Process","8",,"False",,"5268","Microsoft.Win32.SafeHandles.SafeProcessHandle","350","21152",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8832","8832","1871872","1871872","122000","122000","1941504","1941504","6832128","6832128","183062528","2203501285376","True","Normal","1871872","1871872","00:00:03.8750000","chrome","4095","True","1","System.Diagnostics.ProcessStartInfo","10/24/2020 4:25:15 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:04.7812500","00:00:00.9062500","159596544","2203477819392","False",,,,"4493312","4493312",,
"chrome","1","1528","2205821075456","188096512","1251217408","95704","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","Google LLC","9282.578125","86.0.4240.111","86.0.4240.111","Google Chrome","Google Chrome","Process","10",,"False",,"3396","Microsoft.Win32.SafeHandles.SafeProcessHandle","1528","21596",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","95704","95704","1251217408","1251217408","916744","916744","1611472896","1611472896","508567552","508567552","-1573335040","2206039855104","True","AboveNormal","1251217408","1251217408","00:31:18.7812500","chrome","4095","True","1","System.Diagnostics.ProcessStartInfo","10/24/2020 4:25:15 PM",,"System.Diagnostics.ProcessThreadCollection","02:34:42.5781250","02:03:23.7968750","-1792114688","2205821075456","False",,,,"188096512","188096512",,
"chrome","1","349","2208221614080","87535616","74825728","25288","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","Google LLC","2.875","86.0.4240.111","86.0.4240.111","Google Chrome","Google Chrome","Process","4",,"False",,"3996","Microsoft.Win32.SafeHandles.SafeProcessHandle","349","21604",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","25288","25288","74825728","74825728","968832","968832","136245248","136245248","156594176","156594176","325349376","2212233506816","True","Idle","74825728","74825728","00:00:00.3281250","chrome","4095","True","1","System.Diagnostics.ProcessStartInfo","11/1/2020 1:17:10 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:02.8750000","00:00:02.5468750","608423936","2208221614080","False",,,,"87535616","87535616",,
"chrome","1","556","2203843919872","69771264","90963968","37352","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","Google LLC","1878.078125","86.0.4240.111","86.0.4240.111","Google Chrome","Google Chrome","Process","8",,"False",,"6220","Microsoft.Win32.SafeHandles.SafeProcessHandle","556","21720",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","37352","37352","90963968","90963968","537216","537216","109854720","109854720","100405248","100405248","675840000","2203994062848","True","Normal","90963968","90963968","00:11:04.7031250","chrome","4095","True","1","System.Diagnostics.ProcessStartInfo","10/24/2020 4:25:15 PM",,"System.Diagnostics.ProcessThreadCollection","00:31:18.0781250","00:20:13.3750000","525697024","2203843919872","False",,,,"69771264","69771264",,
"chrome","1","237","2208033488896","8503296","19812352","15904","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","Google LLC","6.0625","86.0.4240.111","86.0.4240.111","Google Chrome","Google Chrome","Process","8",,"False",,"4664","Microsoft.Win32.SafeHandles.SafeProcessHandle","237","21728",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","15904","15904","19812352","19812352","472520","472520","21250048","21250048","39653376","39653376","324300800","2212232458240","True","Normal","19812352","19812352","00:00:01.3593750","chrome","4095","True","1","System.Diagnostics.ProcessStartInfo","10/24/2020 4:25:17 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:06.0625000","00:00:04.7031250","420298752","2208033488896","False",,,,"8503296","8503296",,
"chrome","1","235","2208050003968","29708288","32694272","16720","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","Google LLC","21.0625","86.0.4240.111","86.0.4240.111","Google Chrome","Google Chrome","Process","8",,"False",,"5948","Microsoft.Win32.SafeHandles.SafeProcessHandle","235","22076",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","16720","16720","32694272","32694272","467400","467400","42643456","42643456","38674432","38674432","315912192","2212224069632","True","Normal","32694272","32694272","00:00:04.4062500","chrome","4095","True","1","System.Diagnostics.ProcessStartInfo","10/24/2020 4:25:17 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:21.0625000","00:00:16.6562500","436813824","2208050003968","False",,,,"29708288","29708288",,
"chrome","1","253","2208069877760","61911040","42196992","18720","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","Google LLC","25.703125","86.0.4240.111","86.0.4240.111","Google Chrome","Google Chrome","Process","8",,"False",,"7828","Microsoft.Win32.SafeHandles.SafeProcessHandle","253","22236",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","18720","18720","42196992","42196992","626792","626792","52256768","52256768","72491008","72491008","325349376","2212233506816","True","Normal","42196992","42196992","00:00:02.8281250","chrome","4095","True","1","System.Diagnostics.ProcessStartInfo","10/30/2020 9:29:19 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:25.7031250","00:00:22.8750000","456687616","2208069877760","False",,,,"61911040","61911040",,
"chrome","1","325","2223244648448","150155264","235499520","26376","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","Google LLC","1237","86.0.4240.111","86.0.4240.111","Google Chrome","Google Chrome","Process","8",,"False",,"7864","Microsoft.Win32.SafeHandles.SafeProcessHandle","325","22432",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","26376","26376","235499520","235499520","504152","504152","311717888","311717888","257531904","257531904","-1453731840","2223339327488","True","Normal","235499520","235499520","00:01:03.4843750","chrome","4095","True","1","System.Diagnostics.ProcessStartInfo","10/24/2020 4:25:17 PM",,"System.Diagnostics.ProcessThreadCollection","00:20:37","00:19:33.5156250","-1548410880","2223244648448","False",,,,"150155264","150155264",,
"chrome","1","301","2208143835136","112308224","94560256","23248","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","Google LLC","34.671875","86.0.4240.111","86.0.4240.111","Google Chrome","Google Chrome","Process","4",,"False",,"5944","Microsoft.Win32.SafeHandles.SafeProcessHandle","301","23396",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","23248","23248","94560256","94560256","763176","763176","137216000","137216000","171274240","171274240","325349376","2212233506816","True","Idle","94560256","94560256","00:00:02.1718750","chrome","4095","True","1","System.Diagnostics.ProcessStartInfo","11/1/2020 12:24:42 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:34.6718750","00:00:32.5000000","530644992","2208143835136","False",,,,"112308224","112308224",,
"chrome","1","585","2209174659072","2220789760","2915966976","71256","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","Google LLC","8158.71875","86.0.4240.111","86.0.4240.111","Google Chrome","Google Chrome","Process","4",,"False",,"7876","Microsoft.Win32.SafeHandles.SafeProcessHandle","585","23832",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","71256","71256","-1379000320","2915966976","863808","863808","-1235963904","3059003392","-1819701248","2475266048","1574576128","2217777700864","True","Idle","-1379000320","2915966976","00:01:45.0156250","chrome","4095","True","1","System.Diagnostics.ProcessStartInfo","11/1/2020 12:27:38 AM",,"System.Diagnostics.ProcessThreadCollection","02:15:58.7187500","02:14:13.7031250","1561468928","2209174659072","False",,,,"-2074177536","2220789760",,
"chrome","1","726","2208316436480","164708352","161370112","28688","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","Google LLC","99.328125","86.0.4240.111","86.0.4240.111","Google Chrome","Google Chrome","Process","4",,"False",,"7972","Microsoft.Win32.SafeHandles.SafeProcessHandle","726","25472",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","28688","28688","161370112","161370112","993648","993648","210341888","210341888","266702848","266702848","787922944","2216991047680","True","Idle","161370112","161370112","00:00:05.5468750","chrome","4095","True","1","System.Diagnostics.ProcessStartInfo","10/31/2020 6:11:20 PM",,"System.Diagnostics.ProcessThreadCollection","00:01:39.3281250","00:01:33.7812500","703246336","2208316436480","False",,,,"164708352","164708352",,
"chrome","1","234","2208032964608","36503552","18116608","15496","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","Google LLC","0.140625","86.0.4240.111","86.0.4240.111","Google Chrome","Google Chrome","Process","8",,"False",,"6268","Microsoft.Win32.SafeHandles.SafeProcessHandle","234","25712",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","15496","15496","18116608","18116608","770728","770728","18132992","18132992","36507648","36507648","324300800","2212232458240","True","Normal","18116608","18116608","00:00:00.0468750","chrome","4095","True","1","System.Diagnostics.ProcessStartInfo","11/1/2020 2:38:51 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1406250","00:00:00.0937500","419774464","2208032964608","False",,,,"36503552","36503552",,
"chrome","1","284","2208088350720","72978432","50962432","20392","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","Google LLC","197.375","86.0.4240.111","86.0.4240.111","Google Chrome","Google Chrome","Process","4",,"False",,"5188","Microsoft.Win32.SafeHandles.SafeProcessHandle","284","25800",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","20392","20392","50962432","50962432","750808","750808","82796544","82796544","104124416","104124416","325349376","2212233506816","True","Idle","50962432","50962432","00:00:07.6406250","chrome","4095","True","1","System.Diagnostics.ProcessStartInfo","11/1/2020 12:18:05 AM",,"System.Diagnostics.ProcessThreadCollection","00:03:17.3750000","00:03:09.7343750","475160576","2208088350720","False",,,,"72978432","72978432",,
"chrome","1","272","2208047108096","44179456","37572608","16856","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","Google LLC","3.53125","86.0.4240.111","86.0.4240.111","Google Chrome","Google Chrome","Process","8",,"False",,"7436","Microsoft.Win32.SafeHandles.SafeProcessHandle","272","26432",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","16856","16856","37572608","37572608","566192","566192","41369600","41369600","67137536","67137536","324300800","2212232458240","True","Normal","37572608","37572608","00:00:00.6406250","chrome","4095","True","1","System.Diagnostics.ProcessStartInfo","11/1/2020 12:44:36 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:03.5312500","00:00:02.8906250","433917952","2208047108096","False",,,,"44179456","44179456",,
"chrome","1","217","2208007536640","23339008","13434880","14408","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","Google LLC","0.078125","86.0.4240.111","86.0.4240.111","Google Chrome","Google Chrome","Process","4",,"False",,"7576","Microsoft.Win32.SafeHandles.SafeProcessHandle","217","26464",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14408","14408","13434880","13434880","754120","754120","13512704","13512704","23375872","23375872","325349376","2212233506816","True","Idle","13434880","13434880","00:00:00.0625000","chrome","4095","True","1","System.Diagnostics.ProcessStartInfo","11/1/2020 2:34:43 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0781250","00:00:00.0156250","394346496","2208007536640","False",,,,"23339008","23339008",,
"chrome","1","253","2208052744192","64659456","47316992","16992","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","Google LLC","1.515625","86.0.4240.111","86.0.4240.111","Google Chrome","Google Chrome","Process","4",,"False",,"7676","Microsoft.Win32.SafeHandles.SafeProcessHandle","253","26656",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","16992","16992","47316992","47316992","756656","756656","59060224","59060224","83382272","83382272","325349376","2212233506816","True","Idle","47316992","47316992","00:00:00.2031250","chrome","4095","True","1","System.Diagnostics.ProcessStartInfo","11/1/2020 1:37:04 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.5156250","00:00:01.3125000","439554048","2208052744192","False",,,,"64659456","64659456",,
"chrome","1","371","2208534425600","401027072","582610944","45416","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","Google LLC","364.875","86.0.4240.111","86.0.4240.111","Google Chrome","Google Chrome","Process","4",,"False",,"6756","Microsoft.Win32.SafeHandles.SafeProcessHandle","371","26968",".","0","","System.Diagnostics.ProcessModule (chrome.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","45416","45416","582610944","582610944","766328","766328","949374976","949374976","998281216","998281216","1006694400","2217209819136","True","Idle","582610944","582610944","00:00:14.3125000","chrome","4095","True","1","System.Diagnostics.ProcessStartInfo","11/1/2020 12:44:33 AM",,"System.Diagnostics.ProcessThreadCollection","00:06:04.8750000","00:05:50.5625000","921235456","2208534425600","False",,,,"401027072","401027072",,
"cmd","0","74","2203377704960","974848","2555904","5024","C:\WINDOWS\system32\cmd.exe","Microsoft Corporation","0","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","Windows Command Processor","Microsoft? Windows? Operating System","Process","8",,"False",,"7580","Microsoft.Win32.SafeHandles.SafeProcessHandle","74","5872",".","0","","System.Diagnostics.ProcessModule (cmd.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","5024","5024","2555904","2555904","44056","44056","5718016","5718016","4472832","4472832","62627840","2203380850688","True","Normal","2555904","2555904","00:00:00","cmd","4095","True","0","System.Diagnostics.ProcessStartInfo","10/24/2020 4:20:09 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","00:00:00","59482112","2203377704960","False",,,,"974848","974848",,
